ts,symbol,net24,net7,net30,fee24,closed,wins,profit_factor,avg_pnl,last_trade_side,last_trade_time,last_trade_price,last_trade_qty
2026-03-14 15:47:55,BNBUSDT,-0.17222683,-0.19930661,-0.19930661,0.12486683,5,1,0.50056197,-0.02190316,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 15:47:55,ETHUSDT,-0.22625865,-2.23363157,-2.61232061,0.18672865,6,2,0.62016506,-0.02213545,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 15:47:55,SOLUSDT,-0.45649846,-0.39465558,-0.39465558,0.18154846,7,1,0.22209219,-0.05224539,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 15:53:34,BNBUSDT,-0.17222491,-0.19927752,-0.19927752,0.12486491,5,1,0.50056469,-0.02190297,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 15:53:34,ETHUSDT,-0.22625580,-2.23356776,-2.61221627,0.18672580,6,2,0.62016811,-0.02213521,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 15:53:34,SOLUSDT,-0.45649568,-0.39464821,-0.39464821,0.18154568,7,1,0.22209323,-0.05224519,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 15:59:12,BNBUSDT,-0.17226506,-0.19988843,-0.19988843,0.12490506,5,1,0.50050760,-0.02190696,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 15:59:12,ETHUSDT,-0.22631582,-2.23450530,-2.61330887,0.18678582,6,2,0.62010407,-0.02214021,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 15:59:12,SOLUSDT,-0.45655404,-0.39485351,-0.39485351,0.18160404,7,1,0.22207136,-0.05224936,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 16:04:48,BNBUSDT,-0.17217713,-0.19855025,-0.19855025,0.12481713,5,1,0.50063266,-0.02189821,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 16:04:48,ETHUSDT,-0.22618433,-2.23251049,-2.61107619,0.18665433,6,2,0.62024437,-0.02212926,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 16:04:48,SOLUSDT,-0.45642620,-0.39439734,-0.39439734,0.18147620,7,1,0.22211926,-0.05224022,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 16:10:29,BNBUSDT,-0.17222109,-0.19921934,-0.19921934,0.12486109,5,1,0.50057012,-0.02190259,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 16:10:29,ETHUSDT,-0.22625008,-2.23345644,-2.61205209,0.18672008,6,2,0.62017421,-0.02213473,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 16:10:29,SOLUSDT,-0.45649012,-0.39461277,-0.39461277,0.18154012,7,1,0.22209531,-0.05224479,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 16:16:09,BNBUSDT,-0.17223829,-0.19948116,-0.19948116,0.12487830,5,1,0.50054566,-0.02190430,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 16:16:09,ETHUSDT,-0.22627580,-2.23397572,-2.61284096,0.18674580,6,2,0.62014676,-0.02213687,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 16:16:09,SOLUSDT,-0.45651514,-0.39470438,-0.39470438,0.18156514,7,1,0.22208594,-0.05224658,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 16:21:51,BNBUSDT,-0.17222874,-0.19933570,-0.19933570,0.12486874,5,1,0.50055925,-0.02190335,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 16:21:51,ETHUSDT,-0.22626151,-2.23375244,-2.61258068,0.18673151,6,2,0.62016201,-0.02213568,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 16:21:51,SOLUSDT,-0.45650124,-0.39466294,-0.39466294,0.18155124,7,1,0.22209114,-0.05224558,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 16:27:29,BNBUSDT,-0.17224785,-0.19962661,-0.19962661,0.12488785,5,1,0.50053206,-0.02190525,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 16:27:29,ETHUSDT,-0.22629010,-2.23410728,-2.61285094,0.18676010,6,2,0.62013152,-0.02213806,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 16:27:29,SOLUSDT,-0.45652903,-0.39474811,-0.39474811,0.18157903,7,1,0.22208073,-0.05224757,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 16:33:07,BNBUSDT,-0.17230902,-0.20055753,-0.20055753,0.12494902,5,1,0.50044508,-0.02191134,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 16:33:07,ETHUSDT,-0.22638157,-2.23544106,-2.61425696,0.18685157,6,2,0.62003393,-0.02214568,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 16:33:07,SOLUSDT,-0.45661797,-0.39506205,-0.39506205,0.18166797,7,1,0.22204742,-0.05225392,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 16:38:45,BNBUSDT,-0.17233196,-0.20090662,-0.20090662,0.12497196,5,1,0.50041247,-0.02191362,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 16:38:45,ETHUSDT,-0.22641587,-2.23591944,-2.61472477,0.18688587,6,2,0.61999734,-0.02214854,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 16:38:45,SOLUSDT,-0.45665132,-0.39518266,-0.39518266,0.18170132,7,1,0.22203493,-0.05225630,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 16:44:25,BNBUSDT,-0.17235107,-0.20119753,-0.20119753,0.12499107,5,1,0.50038529,-0.02191553,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 16:44:25,ETHUSDT,-0.22644446,-2.23644853,-2.61547058,0.18691446,6,2,0.61996685,-0.02215092,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 16:44:25,SOLUSDT,-0.45667911,-0.39529082,-0.39529082,0.18172911,7,1,0.22202452,-0.05225829,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 16:50:05,BNBUSDT,-0.17237210,-0.20151753,-0.20151753,0.12501210,5,1,0.50035540,-0.02191762,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 16:50:05,ETHUSDT,-0.22647590,-2.23689673,-2.61592583,0.18694590,6,2,0.61993332,-0.02215353,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 16:50:05,SOLUSDT,-0.45670968,-0.39539256,-0.39539256,0.18175968,7,1,0.22201308,-0.05226047,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 16:55:42,BNBUSDT,-0.17235490,-0.20125571,-0.20125571,0.12499490,5,1,0.50037985,-0.02191591,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 16:55:42,ETHUSDT,-0.22645017,-2.23639986,-2.61519815,0.18692017,6,2,0.61996076,-0.02215139,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 16:55:42,SOLUSDT,-0.45668467,-0.39528946,-0.39528946,0.18173467,7,1,0.22202244,-0.05225868,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 17:01:20,BNBUSDT,-0.17231475,-0.20064480,-0.20064480,0.12495476,5,1,0.50043693,-0.02191191,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 17:01:20,ETHUSDT,-0.22639014,-2.23556422,-2.61438365,0.18686015,6,2,0.62002478,-0.02214639,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 17:01:20,SOLUSDT,-0.45662630,-0.39509335,-0.39509335,0.18167630,7,1,0.22204430,-0.05225452,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 17:07:01,BNBUSDT,-0.17225932,-0.19980116,-0.19980116,0.12489932,5,1,0.50051575,-0.02190639,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 17:07:01,ETHUSDT,-0.22630725,-2.23433628,-2.61305704,0.18677725,6,2,0.62011322,-0.02213949,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 17:07:01,SOLUSDT,-0.45654571,-0.39479231,-0.39479231,0.18159571,7,1,0.22207449,-0.05224876,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 17:12:39,BNBUSDT,-0.17229182,-0.20029571,-0.20029571,0.12493182,5,1,0.50046954,-0.02190963,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 17:12:39,ETHUSDT,-0.22635584,-2.23507972,-2.61389915,0.18682584,6,2,0.62006138,-0.02214354,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 17:12:39,SOLUSDT,-0.45659295,-0.39495435,-0.39495435,0.18164295,7,1,0.22205679,-0.05225213,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 17:18:17,BNBUSDT,-0.17228799,-0.20023753,-0.20023753,0.12492799,5,1,0.50047498,-0.02190925,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 17:18:17,ETHUSDT,-0.09397021,-2.23514775,-2.61422442,0.15571721,5,2,0.93120022,-0.00320402,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 17:18:17,SOLUSDT,-0.45658740,-0.39494652,-0.39494652,0.18163740,7,1,0.22205887,-0.05225174,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 17:23:54,BNBUSDT,-0.17230520,-0.20049934,-0.20049934,0.12494520,5,1,0.50045052,-0.02191096,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 17:23:54,ETHUSDT,-0.09399165,-2.23564868,-2.61496323,0.15573865,5,2,0.93115613,-0.00320616,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 17:23:54,SOLUSDT,-0.45661241,-0.39504272,-0.39504272,0.18166241,7,1,0.22204950,-0.05225352,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 17:29:33,BNBUSDT,-0.17226314,-0.19985934,-0.19985934,0.12490314,5,1,0.50051031,-0.02190677,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 17:29:33,ETHUSDT,-0.09393923,-2.23467484,-2.61384138,0.15568623,5,2,0.93126392,-0.00320093,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 17:29:33,SOLUSDT,-0.45655127,-0.39481395,-0.39481395,0.18160127,7,1,0.22207241,-0.05224916,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 17:35:10,BNBUSDT,-0.17228417,-0.20017934,-0.20017934,0.12492417,5,1,0.50048041,-0.02190887,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 17:35:10,ETHUSDT,-0.09396544,-2.23512915,-2.61431331,0.15571244,5,2,0.93121002,-0.00320354,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 17:35:10,SOLUSDT,-0.45658184,-0.39492028,-0.39492028,0.18163184,7,1,0.22206095,-0.05225134,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 17:40:49,BNBUSDT,-0.17230520,-0.20049934,-0.20049934,0.12494520,5,1,0.50045052,-0.02191096,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 17:40:49,ETHUSDT,-0.09399165,-2.23566295,-2.61500217,0.15573865,5,2,0.93115613,-0.00320616,COMPRA,2026-03-14 11:50:08,2071.84,0.0101
2026-03-14 17:40:49,SOLUSDT,-0.45661241,-0.39504042,-0.39504042,0.18166241,7,1,0.22204950,-0.05225352,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 17:46:25,BNBUSDT,-0.17238548,-0.20172117,-0.20172117,0.12502548,5,1,0.50033638,-0.02191895,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 17:46:25,ETHUSDT,0.01567511,-2.09492360,-2.47066055,0.17161489,6,3,1.40228022,0.01561434,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 17:46:25,SOLUSDT,-0.45672913,-0.39546483,-0.39546483,0.18177913,7,1,0.22200579,-0.05226186,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 17:52:01,BNBUSDT,-0.17237975,-0.20163389,-0.20163389,0.12501975,5,1,0.50034453,-0.02191838,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 17:52:01,ETHUSDT,0.01568298,-2.09506261,-2.47125064,0.17160702,6,3,1.40230236,0.01561506,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 17:52:01,SOLUSDT,-0.45672080,-0.39544503,-0.39544503,0.18177080,7,1,0.22200891,-0.05226127,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 17:57:34,BNBUSDT,-0.17239313,-0.20183753,-0.20183753,0.12503313,5,1,0.50032551,-0.02191971,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 17:57:34,ETHUSDT,0.01566462,-2.09551710,-2.47199938,0.17162538,6,3,1.40225071,0.01561339,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 17:57:34,SOLUSDT,-0.45674025,-0.39551730,-0.39551730,0.18179025,7,1,0.22200163,-0.05226265,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 18:03:13,BNBUSDT,-0.17234916,-0.20116844,-0.20116844,0.12498916,5,1,0.50038801,-0.02191534,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 18:03:13,ETHUSDT,0.01572497,-2.09433327,-2.47038386,0.17156503,6,3,1.40242041,0.01561887,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 18:03:13,SOLUSDT,-0.45667633,-0.39526736,-0.39526736,0.18172633,7,1,0.22202556,-0.05225809,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 18:08:51,BNBUSDT,-0.17229564,-0.20035389,-0.20035389,0.12493564,5,1,0.50046411,-0.02191001,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 18:08:51,ETHUSDT,0.01579843,-2.09312163,-2.46904360,0.17149157,6,3,1.40262704,0.01562555,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 18:08:51,SOLUSDT,-0.45659851,-0.39498518,-0.39498518,0.18164851,7,1,0.22205471,-0.05225253,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 18:14:28,BNBUSDT,-0.17227461,-0.20003389,-0.20003389,0.12491461,5,1,0.50049401,-0.02190791,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 18:14:28,ETHUSDT,0.01582729,-2.09257907,-2.46833541,0.17146271,6,3,1.40270822,0.01562817,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 18:14:28,SOLUSDT,-0.45656794,-0.39487655,-0.39487655,0.18161794,7,1,0.22206616,-0.05225035,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 18:20:09,BNBUSDT,-0.17224785,-0.19962661,-0.19962661,0.12488785,5,1,0.50053206,-0.02190525,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 18:20:09,ETHUSDT,0.01586403,-2.09202267,-2.46780015,0.17142597,6,3,1.40281156,0.01563151,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 18:20:09,SOLUSDT,-0.45652903,-0.39475271,-0.39475271,0.18157903,7,1,0.22208073,-0.05224757,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 18:25:45,BNBUSDT,-0.17226506,-0.19988843,-0.19988843,0.12490506,5,1,0.50050760,-0.02190696,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 18:25:45,ETHUSDT,0.01584041,-2.09240045,-2.46819907,0.17144959,6,3,1.40274513,0.01562937,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 18:25:45,SOLUSDT,-0.45655404,-0.39484201,-0.39484201,0.18160404,7,1,0.22207136,-0.05224936,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 18:31:22,BNBUSDT,-0.17225550,-0.19974298,-0.19974298,0.12489550,5,1,0.50052119,-0.02190601,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 18:31:22,ETHUSDT,0.01585353,-2.09220144,-2.46800711,0.17143647,6,3,1.40278203,0.01563056,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 18:31:22,SOLUSDT,-0.45654015,-0.39480058,-0.39480058,0.18159015,7,1,0.22207657,-0.05224836,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 18:37:01,BNBUSDT,-0.17233005,-0.20087753,-0.20087753,0.12497005,5,1,0.50041518,-0.02191343,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 18:37:01,ETHUSDT,0.01575120,-2.09385069,-2.46976913,0.17153880,6,3,1.40249421,0.01562126,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 18:37:01,SOLUSDT,-0.45664854,-0.39518909,-0.39518909,0.18169854,7,1,0.22203597,-0.05225610,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 18:42:39,BNBUSDT,-0.17238739,-0.20175026,-0.20175026,0.12502739,5,1,0.50033366,-0.02191914,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 18:42:39,ETHUSDT,0.01567249,-2.09518941,-2.47131577,0.17161751,6,3,1.40227285,0.01561410,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 18:42:39,SOLUSDT,-0.45673191,-0.39548600,-0.39548600,0.18178191,7,1,0.22200475,-0.05226206,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 18:48:19,BNBUSDT,-0.17243327,-0.20244844,-0.20244844,0.12507327,5,1,0.50026845,-0.02192371,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 18:48:19,ETHUSDT,0.01560952,-2.09623145,-2.47247410,0.17168048,6,3,1.40209579,0.01560838,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 18:48:19,SOLUSDT,-0.45679861,-0.39574100,-0.39574100,0.18184861,7,1,0.22197977,-0.05226682,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 18:53:55,BNBUSDT,-0.17249252,-0.20335026,-0.20335026,0.12513252,5,1,0.50018424,-0.02192961,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 18:53:55,ETHUSDT,0.01552818,-2.09759245,-2.47401130,0.17176182,6,3,1.40186713,0.01560098,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 18:53:55,SOLUSDT,-0.45688477,-0.39604987,-0.39604987,0.18193477,7,1,0.22194752,-0.05227298,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 18:59:34,BNBUSDT,-0.17250399,-0.20352481,-0.20352481,0.12514399,5,1,0.50016794,-0.02193075,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 18:59:34,ETHUSDT,0.01551244,-2.09781679,-2.47420216,0.17177756,6,3,1.40182287,0.01559955,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 18:59:34,SOLUSDT,-0.45690144,-0.39611478,-0.39611478,0.18195144,7,1,0.22194128,-0.05227417,COMPRA,2026-03-14 08:05:09,86.84,0.23
2026-03-14 19:05:13,BNBUSDT,-0.17254413,-0.20413572,-0.20413572,0.12518414,5,1,0.50011091,-0.02193475,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 19:05:13,ETHUSDT,-0.07753430,-2.09871252,-2.47517190,0.14077730,5,2,0.93590315,-0.00298648,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 19:05:13,SOLUSDT,-0.44164825,-0.62896613,-0.62896613,0.16669825,7,1,0.22223196,-0.05226243,VENTA,2026-03-14 19:03:08,87.36,0.23
2026-03-14 19:10:52,BNBUSDT,-0.17252311,-0.20381572,-0.20381572,0.12516311,5,1,0.50014078,-0.02193265,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 19:10:52,ETHUSDT,-0.07751066,-2.09818015,-2.47449151,0.14075366,5,2,0.93595735,-0.00298386,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 19:10:52,SOLUSDT,-0.44162025,-0.62883656,-0.62883656,0.16667025,7,1,0.22224336,-0.05226025,VENTA,2026-03-14 19:03:08,87.36,0.23
2026-03-14 19:16:26,BNBUSDT,-0.17248679,-0.20326299,-0.20326299,0.12512679,5,1,0.50019239,-0.02192904,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 19:16:26,ETHUSDT,-0.07746982,-2.09736870,-2.47361135,0.14071282,5,2,0.93605099,-0.00297932,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 19:16:26,SOLUSDT,-0.44157188,-0.62863012,-0.62863012,0.16662188,7,1,0.22226304,-0.05225648,VENTA,2026-03-14 19:03:08,87.36,0.23
2026-03-14 19:22:02,BNBUSDT,-0.17244091,-0.20256481,-0.20256481,0.12508091,5,1,0.50025758,-0.02192447,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 19:22:02,ETHUSDT,-0.07741823,-2.09637965,-2.47259763,0.14066123,5,2,0.93616928,-0.00297359,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 19:22:02,SOLUSDT,-0.44151079,-0.62841104,-0.62842389,0.16656079,7,1,0.22228792,-0.05225173,VENTA,2026-03-14 19:03:08,87.36,0.23
2026-03-14 19:27:45,BNBUSDT,-0.17246767,-0.20297208,-0.20297208,0.12510768,5,1,0.50021955,-0.02192713,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 19:27:45,ETHUSDT,-0.07744832,-2.09697986,-2.47325247,0.14069132,5,2,0.93610027,-0.00297693,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 19:27:45,SOLUSDT,-0.44154643,-0.62855185,-0.62855185,0.16659643,7,1,0.22227341,-0.05225450,VENTA,2026-03-14 19:03:08,87.36,0.23
2026-03-14 19:33:25,BNBUSDT,-0.17256516,-0.20445572,-0.20445572,0.12520516,5,1,0.50008103,-0.02193684,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 19:33:25,ETHUSDT,-0.07755795,-2.09914911,-2.47559086,0.14080095,5,2,0.93584895,-0.00298911,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 19:33:25,SOLUSDT,-0.44167625,-0.62905660,-0.62905660,0.16672625,7,1,0.22222056,-0.05226461,VENTA,2026-03-14 19:03:08,87.36,0.23
2026-03-14 19:39:04,BNBUSDT,-0.17262824,-0.20541572,-0.20541572,0.12526824,5,1,0.49999143,-0.02194312,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 19:39:04,ETHUSDT,-0.07762889,-2.10052612,-2.47703131,0.14087189,5,2,0.93568637,-0.00299699,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 19:39:04,SOLUSDT,-0.44176024,-0.62939240,-0.62939240,0.16681024,7,1,0.22218637,-0.05227116,VENTA,2026-03-14 19:03:08,87.36,0.23
2026-03-14 19:44:41,BNBUSDT,-0.17260148,-0.20500845,-0.20500845,0.12524148,5,1,0.50002944,-0.02194046,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 19:44:41,ETHUSDT,-0.07759879,-2.09984337,-2.47615121,0.14084179,5,2,0.93575534,-0.00299364,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 19:44:41,SOLUSDT,-0.44172461,-0.62924694,-0.62924694,0.16677461,7,1,0.22220088,-0.05226838,VENTA,2026-03-14 19:03:08,87.36,0.23
2026-03-14 19:50:18,BNBUSDT,-0.17253458,-0.20399026,-0.20399026,0.12517458,5,1,0.50012449,-0.02193380,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 19:50:18,ETHUSDT,-0.07752356,-2.09824450,-2.47424576,0.14076656,5,2,0.93592779,-0.00298529,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 19:50:18,SOLUSDT,-0.44163552,-0.62888445,-0.62888445,0.16668552,7,1,0.22223714,-0.05226144,VENTA,2026-03-14 19:03:08,87.36,0.23
2026-03-14 19:55:58,BNBUSDT,-0.17255178,-0.20425208,-0.20425208,0.12519178,5,1,0.50010004,-0.02193551,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 19:55:58,ETHUSDT,-0.07754290,-2.09858253,-2.47453621,0.14078590,5,2,0.93588344,-0.00298744,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 19:55:58,SOLUSDT,-0.44165843,-0.62897812,-0.62897812,0.16670843,7,1,0.22222781,-0.05226322,VENTA,2026-03-14 19:03:08,87.36,0.23
2026-03-14 20:01:34,BNBUSDT,-0.17264544,-0.20567754,-0.20567754,0.12528544,5,1,0.49996700,-0.02194483,COMPRA,2026-03-14 12:05:06,652.46,0.032
2026-03-14 20:01:34,ETHUSDT,-0.07764823,-2.10079385,-2.47712988,0.14089123,5,2,0.93564204,-0.00299914,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 20:01:34,SOLUSDT,-0.44178315,-0.62950677,-0.62950677,0.16683315,7,1,0.22217705,-0.05227294,VENTA,2026-03-14 19:03:08,87.36,0.23
2026-03-14 20:12:14,BNBUSDT,-0.06354440,-0.15613394,-0.15613394,0.14130440,6,2,0.99770811,-0.00008385,VENTA,2026-03-14 20:02:53,656.37,0.032
2026-03-14 20:12:14,ETHUSDT,-0.07791693,-2.10646290,-2.48382265,0.14115993,5,2,0.93502654,-0.00302898,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 20:12:14,SOLUSDT,-0.44210133,-0.63082210,-0.63082210,0.16715133,7,1,0.22204760,-0.05229772,VENTA,2026-03-14 19:03:08,87.36,0.23
2026-03-14 20:17:53,BNBUSDT,-0.06339593,-0.15411008,-0.15411008,0.14115593,6,2,0.99808228,-0.00007015,VENTA,2026-03-14 20:02:53,656.37,0.032
2026-03-14 20:17:53,ETHUSDT,-0.07776861,-2.10357988,-2.48080044,0.14101161,5,2,0.93536624,-0.00301251,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 20:17:53,SOLUSDT,-0.44192569,-0.63012310,-0.63012310,0.16697569,7,1,0.22211905,-0.05228404,VENTA,2026-03-14 19:03:08,87.36,0.23
2026-03-14 20:23:31,BNBUSDT,-0.06343896,-0.15469670,-0.15469670,0.14119896,6,2,0.99797381,-0.00007412,VENTA,2026-03-14 20:02:53,656.37,0.032
2026-03-14 20:23:31,ETHUSDT,-0.07781160,-2.10456136,-2.48207441,0.14105460,5,2,0.93526776,-0.00301728,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 20:23:31,SOLUSDT,-0.44197660,-0.63035094,-0.63035094,0.16702660,7,1,0.22209833,-0.05228801,VENTA,2026-03-14 19:03:08,87.36,0.23
2026-03-14 20:29:06,BNBUSDT,-0.06347770,-0.15522467,-0.15522467,0.14123770,6,2,0.99787620,-0.00007770,VENTA,2026-03-14 20:02:53,656.37,0.032
2026-03-14 20:29:06,ETHUSDT,-0.07785030,-2.10554312,-2.48348963,0.14109330,5,2,0.93517914,-0.00302158,VENTA,2026-03-14 17:44:54,2084.27,0.0101
2026-03-14 20:29:06,SOLUSDT,-0.44202242,-0.63053369,-0.63053369,0.16707242,7,1,0.22207970,-0.05229158,VENTA,2026-03-14 19:03:08,87.36,0.23
2026-03-14 20:34:44,BNBUSDT,-0.06374667,-0.15889108,-0.15889108,0.14150667,6,2,0.99719863,-0.00010253,VENTA,2026-03-14 20:02:53,656.37,0.032
